date,kcals,steps,km
2020-05-28 00:00:00+00:00,,7404.0,5.72
2020-05-29 00:00:00+00:00,,7831.0,5.73
2020-05-30 00:00:00+00:00,,10467.0,8.02
2020-05-31 00:00:00+00:00,,5211.0,3.4
2020-06-01 00:00:00+00:00,,18461.0,15.14
2020-06-02 00:00:00+00:00,,19486.0,14.96
2020-06-03 00:00:00+00:00,,9799.0,7.02
2020-06-04 00:00:00+00:00,,14.0,0.009
2020-06-05 00:00:00+00:00,,4590.0,3.46
2020-06-06 00:00:00+00:00,,10188.0,7.72
2020-06-07 00:00:00+00:00,,7288.0,4.95
2020-06-08 00:00:00+00:00,,4443.0,3.12
2020-06-09 00:00:00+00:00,,113.0,0.085
2020-06-10 00:00:00+00:00,,6102.0,4.47
2020-06-11 00:00:00+00:00,,7459.0,5.46
2020-06-12 00:00:00+00:00,,3371.0,2.52
2020-06-13 00:00:00+00:00,,8006.0,5.57
2020-06-14 00:00:00+00:00,,1663.0,1.22
2020-06-15 00:00:00+00:00,,4042.0,3.25
2020-06-16 00:00:00+00:00,,9360.0,6.77
2020-06-17 00:00:00+00:00,,10992.0,7.68
2020-06-18 00:00:00+00:00,,4734.0,3.35
2020-06-19 00:00:00+00:00,,4748.0,3.39
2020-06-20 00:00:00+00:00,,3652.0,3.13
2020-06-21 00:00:00+00:00,,2276.0,1.76
2020-06-22 00:00:00+00:00,,6486.0,5.21
2020-06-23 00:00:00+00:00,,13305.0,9.47
2020-06-24 00:00:00+00:00,,7179.0,5.68
2020-06-25 00:00:00+00:00,,11725.0,9.3
2020-06-26 00:00:00+00:00,,15395.0,12.76
2020-06-27 00:00:00+00:00,,66175.0,51.96
2020-06-28 00:00:00+00:00,,10044.0,7.36
2020-06-29 00:00:00+00:00,,11622.0,8.32
2020-06-30 00:00:00+00:00,,10245.0,7.53
2020-07-01 00:00:00+00:00,,9997.0,7.23
2020-07-02 00:00:00+00:00,,6823.0,4.8
2020-07-03 00:00:00+00:00,,15322.0,11.37
2020-07-04 00:00:00+00:00,,9911.0,8.0
2020-07-05 00:00:00+00:00,,1556.0,1.19
2020-07-06 00:00:00+00:00,,5978.0,3.94
2020-07-07 00:00:00+00:00,,1744.0,1.49
2020-07-08 00:00:00+00:00,,4070.0,2.81
2020-07-09 00:00:00+00:00,,3115.0,2.29
2020-07-10 00:00:00+00:00,,11603.0,9.0
2020-07-11 00:00:00+00:00,,24262.0,18.62
2020-07-12 00:00:00+00:00,,14717.0,10.45
2020-07-13 00:00:00+00:00,,7207.0,5.53
2020-07-14 00:00:00+00:00,,4517.0,3.05
2020-07-15 00:00:00+00:00,,4830.0,3.58
2020-07-16 00:00:00+00:00,,6786.0,4.9
2020-07-17 00:00:00+00:00,,10135.0,8.21
2020-07-18 00:00:00+00:00,,20864.0,16.33
2020-07-19 00:00:00+00:00,,4928.0,3.46
2020-07-20 00:00:00+00:00,,3862.0,2.88
2020-07-21 00:00:00+00:00,,8410.0,6.16
2020-07-22 00:00:00+00:00,,5552.0,4.74
2020-07-23 00:00:00+00:00,,3534.0,3.0
2020-07-24 00:00:00+00:00,,9596.0,6.62
2020-07-25 00:00:00+00:00,,17405.0,12.55
2020-07-26 00:00:00+00:00,,8423.0,5.83
2020-07-27 00:00:00+00:00,,1549.0,1.1
2020-07-28 00:00:00+00:00,,5040.0,3.94
2020-07-29 00:00:00+00:00,,9163.0,7.21
2020-07-30 00:00:00+00:00,,1292.0,0.916
2020-07-31 00:00:00+00:00,,3083.0,1.85
2020-08-01 00:00:00+00:00,,143.0,0.106
2020-08-02 00:00:00+00:00,,2484.0,1.81
2020-08-03 00:00:00+00:00,,14432.0,11.37
2020-08-04 00:00:00+00:00,,8939.0,7.97
2020-08-05 00:00:00+00:00,,3582.0,3.19
2020-08-06 00:00:00+00:00,,8686.0,6.99
2020-08-07 00:00:00+00:00,,10345.0,8.38
2020-08-08 00:00:00+00:00,,23639.0,19.76
2020-08-09 00:00:00+00:00,,12236.0,10.01
2020-08-10 00:00:00+00:00,,6739.0,5.34
2020-08-11 00:00:00+00:00,,8046.0,7.33
2020-08-12 00:00:00+00:00,,4076.0,3.29
2020-08-13 00:00:00+00:00,,7535.0,5.96
2020-08-14 00:00:00+00:00,,7046.0,5.5
2020-08-15 00:00:00+00:00,,9897.0,6.98
2020-08-16 00:00:00+00:00,,4543.0,3.19
2020-08-17 00:00:00+00:00,,4901.0,4.4
2020-08-18 00:00:00+00:00,,1080.0,0.776
2020-08-19 00:00:00+00:00,,4359.0,4.79
2020-08-20 00:00:00+00:00,,730.0,5.89
2020-08-21 00:00:00+00:00,,6128.0,4.47
2020-08-22 00:00:00+00:00,,13596.0,10.22
2020-08-23 00:00:00+00:00,,12026.0,7.97
2020-08-24 00:00:00+00:00,,4086.0,2.56
2020-08-25 00:00:00+00:00,,14468.0,10.66
2020-08-26 00:00:00+00:00,,4193.0,2.8
2020-08-27 00:00:00+00:00,,181.0,0.132
2020-08-28 00:00:00+00:00,,250.0,0.181
2020-08-29 00:00:00+00:00,,11196.0,7.82
2020-08-30 00:00:00+00:00,,16270.0,11.8
2020-08-31 00:00:00+00:00,,9525.0,9.79
2020-09-01 00:00:00+00:00,,10670.0,7.39
2020-09-02 00:00:00+00:00,,9622.0,6.42
2020-09-03 00:00:00+00:00,,11475.0,7.85
2020-09-04 00:00:00+00:00,,1885.0,5.89
2020-09-05 00:00:00+00:00,,18137.0,13.55
2020-09-06 00:00:00+00:00,,6597.0,4.76
2020-09-07 00:00:00+00:00,,1285.0,0.905
2020-09-08 00:00:00+00:00,,2865.0,2.01
2020-09-09 00:00:00+00:00,,337.0,0.241
2020-09-10 00:00:00+00:00,,4635.0,3.24
2020-09-11 00:00:00+00:00,,20013.0,14.0
2020-09-12 00:00:00+00:00,,11302.0,7.79
2020-09-13 00:00:00+00:00,,3792.0,6.6
2020-09-14 00:00:00+00:00,,5162.0,6.98
2020-09-15 00:00:00+00:00,,3176.0,2.42
2020-09-16 00:00:00+00:00,,909.0,2.69
2020-09-17 00:00:00+00:00,,3306.0,2.62
2020-09-18 00:00:00+00:00,,6980.0,4.76
2020-09-19 00:00:00+00:00,,10853.0,7.36
2020-09-20 00:00:00+00:00,,13268.0,9.17
2020-09-21 00:00:00+00:00,,7401.0,9.1
2020-09-22 00:00:00+00:00,,6471.0,4.54
2020-09-23 00:00:00+00:00,,13474.0,9.26
2020-09-24 00:00:00+00:00,,136.0,0.098
2020-09-25 00:00:00+00:00,,8238.0,5.66
2020-09-26 00:00:00+00:00,,14008.0,9.26
2020-09-27 00:00:00+00:00,,21387.0,16.22
2020-09-28 00:00:00+00:00,,14599.0,18.28
2020-09-29 00:00:00+00:00,,2853.0,1.97
2020-09-30 00:00:00+00:00,,3852.0,2.58
2020-10-01 00:00:00+00:00,,7993.0,5.36
2020-10-02 00:00:00+00:00,,11955.0,9.09
2020-10-03 00:00:00+00:00,,10132.0,7.12
2020-10-04 00:00:00+00:00,,13627.0,10.12
2020-10-05 00:00:00+00:00,,81.0,0.06
2020-10-06 00:00:00+00:00,,2702.0,1.72
2020-10-07 00:00:00+00:00,,12765.0,8.48
2020-10-08 00:00:00+00:00,,5666.0,4.4
2020-10-09 00:00:00+00:00,,10488.0,8.07
2020-10-10 00:00:00+00:00,,16044.0,11.06
2020-10-11 00:00:00+00:00,,5316.0,3.69
2020-10-12 00:00:00+00:00,,3082.0,2.05
2020-10-13 00:00:00+00:00,,9173.0,6.49
2020-10-14 00:00:00+00:00,,2175.0,1.66
2020-10-15 00:00:00+00:00,,8560.0,6.25
2020-10-16 00:00:00+00:00,,5886.0,4.23
2020-10-17 00:00:00+00:00,,24142.0,18.24
2020-10-18 00:00:00+00:00,,4584.0,3.25
2020-10-19 00:00:00+00:00,,3528.0,2.42
2020-10-20 00:00:00+00:00,,92.0,0.071
2020-10-21 00:00:00+00:00,,6565.0,5.55
2020-10-22 00:00:00+00:00,,3500.0,2.34
2020-10-23 00:00:00+00:00,,14303.0,10.88
2020-10-24 00:00:00+00:00,,20231.0,13.39
2020-10-25 00:00:00+00:00,,6091.0,4.24
2020-10-26 00:00:00+00:00,,7151.0,4.98
2020-10-27 00:00:00+00:00,,3422.0,2.26
2020-10-28 00:00:00+00:00,,8426.0,6.5
2020-10-29 00:00:00+00:00,,8462.0,6.73
2020-10-30 00:00:00+00:00,,5958.0,8.16
2020-10-31 00:00:00+00:00,,5678.0,12.42
2020-11-01 00:00:00+00:00,,58.0,0.044
2020-11-02 00:00:00+00:00,,1806.0,1.23
2020-11-03 00:00:00+00:00,,195.0,0.137
2020-11-04 00:00:00+00:00,,412.0,3.29
2020-11-05 00:00:00+00:00,,1855.0,1.24
2020-11-06 00:00:00+00:00,,6101.0,4.14
2020-11-07 00:00:00+00:00,,14863.0,10.12
2020-11-08 00:00:00+00:00,,19129.0,17.13
2020-11-09 00:00:00+00:00,,152.0,0.11
2020-11-10 00:00:00+00:00,,6012.0,4.06
2020-11-11 00:00:00+00:00,,10886.0,9.46
2020-11-12 00:00:00+00:00,,20829.0,12.99
2020-11-13 00:00:00+00:00,,16465.0,11.81
2020-11-14 00:00:00+00:00,,8139.0,5.85
2020-11-15 00:00:00+00:00,,9160.0,9.31
2020-11-16 00:00:00+00:00,,3818.0,2.9
2020-11-17 00:00:00+00:00,,3221.0,2.64
2020-11-18 00:00:00+00:00,,10635.0,8.67
2020-11-19 00:00:00+00:00,,3267.0,2.19
2020-11-20 00:00:00+00:00,,21896.0,17.17
2020-11-21 00:00:00+00:00,,15543.0,13.66
2020-11-22 00:00:00+00:00,,14257.0,12.36
2020-11-23 00:00:00+00:00,,4594.0,3.36
2020-11-24 00:00:00+00:00,,6706.0,4.46
2020-11-25 00:00:00+00:00,,2665.0,2.13
2020-11-26 00:00:00+00:00,,4953.0,3.51
2020-11-27 00:00:00+00:00,,1607.0,1.08
2020-11-28 00:00:00+00:00,,2883.0,12.09
2020-11-29 00:00:00+00:00,,6426.0,5.95
2020-11-30 00:00:00+00:00,,3271.0,2.29
2020-12-01 00:00:00+00:00,,219.0,0.16
2020-12-02 00:00:00+00:00,,9392.0,7.23
2020-12-03 00:00:00+00:00,,3717.0,2.67
2020-12-04 00:00:00+00:00,,7781.0,5.98
2020-12-05 00:00:00+00:00,,7511.0,5.43
2020-12-06 00:00:00+00:00,,20727.0,16.41
2020-12-07 00:00:00+00:00,,2622.0,1.93
2020-12-08 00:00:00+00:00,,7915.0,7.05
2020-12-09 00:00:00+00:00,,4736.0,3.92
2020-12-10 00:00:00+00:00,,2248.0,1.48
2020-12-11 00:00:00+00:00,,12667.0,8.81
2020-12-12 00:00:00+00:00,,5146.0,3.5
2020-12-13 00:00:00+00:00,,8006.0,5.84
2020-12-14 00:00:00+00:00,,2809.0,1.97
2020-12-15 00:00:00+00:00,,10018.0,6.86
2020-12-16 00:00:00+00:00,,528.45,0.415
2020-12-17 00:00:00+00:00,,2303.0,1.61
2020-12-18 00:00:00+00:00,,8909.0,6.62
2020-12-19 00:00:00+00:00,,12215.0,8.8
2020-12-20 00:00:00+00:00,,10630.0,6.92
2020-12-21 00:00:00+00:00,,51.0,0.034
2020-12-22 00:00:00+00:00,,3728.0,2.44
2020-12-23 00:00:00+00:00,,2125.0,1.53
2020-12-24 00:00:00+00:00,,5298.0,7.33
2020-12-25 00:00:00+00:00,,3737.0,2.8
2020-12-26 00:00:00+00:00,,2120.0,1.85
2020-12-27 00:00:00+00:00,,10641.0,9.23
2020-12-28 00:00:00+00:00,,6105.0,4.01
2020-12-29 00:00:00+00:00,,294.0,0.191
2020-12-30 00:00:00+00:00,,5464.0,3.61
2020-12-31 00:00:00+00:00,,25341.0,16.1
2021-01-01 00:00:00+00:00,,8986.0,5.69
2021-01-02 00:00:00+00:00,,9734.0,6.23
2021-01-03 00:00:00+00:00,,6925.0,4.56
2021-01-04 00:00:00+00:00,,1878.0,1.66
2021-01-05 00:00:00+00:00,,1706.0,1.29
2021-01-06 00:00:00+00:00,,6142.0,4.38
2021-01-07 00:00:00+00:00,,4453.0,3.34
2021-01-08 00:00:00+00:00,,7292.0,5.0
2021-01-09 00:00:00+00:00,,6560.0,4.75
2021-01-10 00:00:00+00:00,,9476.0,6.58
2021-01-11 00:00:00+00:00,,244.0,0.155
2021-01-12 00:00:00+00:00,,2759.0,1.88
2021-01-13 00:00:00+00:00,,515.0,0.361
2021-01-14 00:00:00+00:00,,75.0,0.052
2021-01-15 00:00:00+00:00,,11309.0,10.18
2021-01-16 00:00:00+00:00,,4133.0,2.77
2021-01-17 00:00:00+00:00,,5182.0,3.42
2021-01-18 00:00:00+00:00,,4341.0,3.16
2021-01-19 00:00:00+00:00,,128.0,0.086
2021-01-20 00:00:00+00:00,,7017.0,4.73
2021-01-21 00:00:00+00:00,,9421.0,6.8
2021-01-22 00:00:00+00:00,,15268.0,10.28
2021-01-23 00:00:00+00:00,,4724.0,3.37
2021-01-24 00:00:00+00:00,,1617.0,1.19
2021-01-25 00:00:00+00:00,,62.0,0.046
2021-01-26 00:00:00+00:00,,1636.0,1.46
2021-01-27 00:00:00+00:00,,3476.0,2.53
2021-01-28 00:00:00+00:00,,2061.0,1.44
2021-01-29 00:00:00+00:00,,13586.0,9.57
2021-01-30 00:00:00+00:00,,11980.0,7.88
2021-01-31 00:00:00+00:00,,16193.0,11.57
2021-02-01 00:00:00+00:00,,4154.0,2.76
2021-02-02 00:00:00+00:00,,1631.0,1.07
2021-02-03 00:00:00+00:00,,8454.0,5.99
2021-02-04 00:00:00+00:00,,725.0,0.518
2021-02-05 00:00:00+00:00,,9778.0,6.39
2021-02-06 00:00:00+00:00,,19458.0,13.38
2021-02-07 00:00:00+00:00,,16003.0,10.31
2021-02-08 00:00:00+00:00,,8083.0,6.94
2021-02-09 00:00:00+00:00,,1507.0,1.03
2021-02-10 00:00:00+00:00,,2673.0,2.32
2021-02-11 00:00:00+00:00,,1537.0,1.25
2021-02-12 00:00:00+00:00,,21904.0,12.72
2021-02-13 00:00:00+00:00,,16380.0,11.68
2021-02-14 00:00:00+00:00,,12830.0,8.15
2021-02-15 00:00:00+00:00,,4352.0,2.92
2021-02-16 00:00:00+00:00,,6231.0,4.16
2021-02-17 00:00:00+00:00,,266.0,0.177
2021-02-18 00:00:00+00:00,,518.0,0.371
2021-02-19 00:00:00+00:00,,11380.0,7.87
2021-02-20 00:00:00+00:00,,15281.0,10.41
2021-02-21 00:00:00+00:00,,7275.0,4.91
2021-02-22 00:00:00+00:00,,6114.0,4.63
2021-02-23 00:00:00+00:00,,3934.0,2.74
2021-02-24 00:00:00+00:00,,7061.0,4.54
2021-02-25 00:00:00+00:00,,9616.0,6.57
2021-02-26 00:00:00+00:00,,3880.0,2.56
2021-02-27 00:00:00+00:00,,21105.0,12.95
2021-02-28 00:00:00+00:00,,18530.0,16.98
2021-03-01 00:00:00+00:00,,3682.0,2.33
2021-03-02 00:00:00+00:00,,7537.0,4.83
2021-03-03 00:00:00+00:00,,72.0,0.053
2021-03-04 00:00:00+00:00,,3726.0,2.29
2021-03-05 00:00:00+00:00,,22095.0,15.28
2021-03-06 00:00:00+00:00,,19874.0,13.52
2021-03-07 00:00:00+00:00,,18099.0,12.12
2021-03-08 00:00:00+00:00,,16473.0,10.39
2021-03-09 00:00:00+00:00,,4506.0,2.98
2021-03-10 00:00:00+00:00,,3518.0,2.36
2021-03-11 00:00:00+00:00,,12321.0,8.46
2021-03-12 00:00:00+00:00,,5656.0,4.08
2021-03-13 00:00:00+00:00,,9198.0,6.82
2021-03-14 00:00:00+00:00,,2022.0,1.6
2021-03-15 00:00:00+00:00,,3569.0,2.48
2021-03-16 00:00:00+00:00,,7454.0,5.17
2021-03-17 00:00:00+00:00,,317.0,0.213
2021-03-18 00:00:00+00:00,,7281.0,5.04
2021-03-19 00:00:00+00:00,,8793.0,6.41
2021-03-20 00:00:00+00:00,,14047.0,9.56
2021-03-21 00:00:00+00:00,,1669.0,1.2
2021-03-22 00:00:00+00:00,,1140.0,0.86
2021-03-23 00:00:00+00:00,,3590.0,2.84
2021-03-24 00:00:00+00:00,,3846.0,2.5
2021-03-25 00:00:00+00:00,,208.0,0.149
2021-03-26 00:00:00+00:00,,8318.0,5.75
2021-03-27 00:00:00+00:00,,12296.0,9.38
2021-03-28 00:00:00+00:00,,22132.0,15.26
2021-03-29 00:00:00+00:00,,7796.0,5.65
2021-03-30 00:00:00+00:00,,18895.0,12.54
2021-03-31 00:00:00+00:00,,7310.0,10.41
2021-04-01 00:00:00+00:00,,7982.0,6.46
2021-04-02 00:00:00+00:00,,5555.0,4.3
2021-04-03 00:00:00+00:00,,16650.0,11.74
2021-04-04 00:00:00+00:00,,252.0,0.18
2021-04-05 00:00:00+00:00,,87.0,0.061
2021-04-06 00:00:00+00:00,,4032.0,2.77
2021-04-07 00:00:00+00:00,,2919.0,2.01
2021-04-08 00:00:00+00:00,,8205.0,5.85
2021-04-09 00:00:00+00:00,,7036.0,5.04
2021-04-10 00:00:00+00:00,,19770.0,13.23
2021-04-11 00:00:00+00:00,,10722.0,7.78
2021-04-12 00:00:00+00:00,,128.0,0.093
2021-04-13 00:00:00+00:00,,5161.0,3.01
2021-04-14 00:00:00+00:00,,3705.0,2.82
2021-04-15 00:00:00+00:00,,1915.0,1.39
2021-04-16 00:00:00+00:00,,3415.0,2.34
2021-04-17 00:00:00+00:00,,13619.0,10.57
2021-04-18 00:00:00+00:00,,15297.0,10.01
2021-04-19 00:00:00+00:00,,3652.0,2.43
2021-04-20 00:00:00+00:00,,16431.0,13.73
2021-04-21 00:00:00+00:00,,1238.0,0.794
2021-04-22 00:00:00+00:00,,3560.0,2.55
2021-04-23 00:00:00+00:00,,5533.0,4.13
2021-04-24 00:00:00+00:00,,27063.0,19.29
2021-04-25 00:00:00+00:00,,7089.0,4.98
2021-04-26 00:00:00+00:00,,3735.0,2.83
2021-04-27 00:00:00+00:00,,10184.0,8.61
2021-04-28 00:00:00+00:00,,9118.0,7.91
2021-04-29 00:00:00+00:00,,12431.0,9.21
2021-04-30 00:00:00+00:00,,6197.0,4.5
2021-05-01 00:00:00+00:00,,17398.0,12.95
2021-05-02 00:00:00+00:00,,11817.0,8.1
2021-05-03 00:00:00+00:00,,8344.0,5.88
2021-05-04 00:00:00+00:00,,839.0,0.585
2021-05-05 00:00:00+00:00,,4789.0,3.63
2021-05-06 00:00:00+00:00,,3285.0,2.25
2021-05-07 00:00:00+00:00,,89.0,0.059
2021-05-08 00:00:00+00:00,,33406.0,23.66
2021-05-09 00:00:00+00:00,,30561.0,20.69
2021-05-10 00:00:00+00:00,,3115.0,2.54
2021-05-11 00:00:00+00:00,,8971.0,6.27
2021-05-12 00:00:00+00:00,,3597.0,2.24
2021-05-13 00:00:00+00:00,,6267.0,4.46
2021-05-14 00:00:00+00:00,,9991.0,6.77
2021-05-15 00:00:00+00:00,,24043.0,16.45
2021-05-16 00:00:00+00:00,,9709.0,6.76
2021-05-17 00:00:00+00:00,,4685.0,3.42
2021-05-18 00:00:00+00:00,,4869.0,3.39
2021-05-19 00:00:00+00:00,,15691.0,11.04
2021-05-20 00:00:00+00:00,,5646.0,3.96
2021-05-21 00:00:00+00:00,,8790.0,5.56
2021-05-22 00:00:00+00:00,,4606.0,3.45
2021-05-23 00:00:00+00:00,,2682.0,1.94
2021-05-24 00:00:00+00:00,,5208.0,4.21
2021-05-25 00:00:00+00:00,,3459.0,2.14
2021-05-26 00:00:00+00:00,,7461.0,5.29
2021-05-27 00:00:00+00:00,,3565.0,2.7
2021-05-28 00:00:00+00:00,,14248.0,10.44
2021-05-29 00:00:00+00:00,,19282.0,12.97
2021-05-30 00:00:00+00:00,,6032.0,4.29
2021-05-31 00:00:00+00:00,,9291.0,7.52
2021-06-01 00:00:00+00:00,,12457.0,9.08
2021-06-02 00:00:00+00:00,,12256.0,9.34
2021-06-03 00:00:00+00:00,,8709.0,5.81
2021-06-04 00:00:00+00:00,,15118.0,11.09
2021-06-05 00:00:00+00:00,,13027.0,9.04
2021-06-06 00:00:00+00:00,,5053.0,3.43
2021-06-07 00:00:00+00:00,,7698.0,5.26
2021-06-08 00:00:00+00:00,,5916.0,4.34
2021-06-09 00:00:00+00:00,,5693.0,4.21
2021-06-10 00:00:00+00:00,,10602.0,7.24
2021-06-11 00:00:00+00:00,,7744.0,5.23
2021-06-12 00:00:00+00:00,,9446.0,6.44
2021-06-13 00:00:00+00:00,,11273.0,9.36
2021-06-14 00:00:00+00:00,,12911.0,9.74
2021-06-15 00:00:00+00:00,,3032.0,5.81
2021-06-16 00:00:00+00:00,,8311.0,6.95
2021-06-17 00:00:00+00:00,,2413.0,1.66
2021-06-18 00:00:00+00:00,,10019.0,7.83
2021-06-19 00:00:00+00:00,,6405.0,4.56
2021-06-20 00:00:00+00:00,,6527.0,4.45
2021-06-21 00:00:00+00:00,,6623.0,5.01
2021-06-22 00:00:00+00:00,,7888.0,5.97
2021-06-23 00:00:00+00:00,,12291.0,8.71
2021-06-24 00:00:00+00:00,,16575.0,11.72
2021-06-25 00:00:00+00:00,,13902.0,9.93
2021-06-26 00:00:00+00:00,,20607.0,15.76
2021-06-27 00:00:00+00:00,,23014.0,17.12
2021-06-28 00:00:00+00:00,,14231.0,10.38
2021-06-29 00:00:00+00:00,,14188.0,9.72
2021-06-30 00:00:00+00:00,,12667.0,9.97
2021-07-01 00:00:00+00:00,,4125.0,2.72
2021-07-02 00:00:00+00:00,,6567.0,4.28
2021-07-03 00:00:00+00:00,,7772.0,5.9
2021-07-04 00:00:00+00:00,,8748.0,6.04
2021-07-05 00:00:00+00:00,,8575.0,7.93
2021-07-06 00:00:00+00:00,,8479.0,5.98
2021-07-07 00:00:00+00:00,,6647.0,4.85
2021-07-08 00:00:00+00:00,,5189.0,3.66
2021-07-09 00:00:00+00:00,,,6.0
2021-07-10 00:00:00+00:00,,,9.0
2021-07-11 00:00:00+00:00,,,9.0
2021-07-12 00:00:00+00:00,,3384.0,6.65
2021-07-13 00:00:00+00:00,,3504.0,2.43
2021-07-14 00:00:00+00:00,,8426.0,7.22
2021-07-15 00:00:00+00:00,,2135.0,1.47
2021-07-16 00:00:00+00:00,,5819.0,3.99
2021-07-17 00:00:00+00:00,,15335.0,10.95
2021-07-18 00:00:00+00:00,,22739.0,16.73
2021-07-19 00:00:00+00:00,,8861.0,6.16
2021-07-20 00:00:00+00:00,,1712.0,1.23
2021-07-21 00:00:00+00:00,,9466.0,6.73
2021-07-22 00:00:00+00:00,,35.0,0.024
2021-07-23 00:00:00+00:00,,8059.0,5.51
2021-07-24 00:00:00+00:00,,,4.0
2021-07-25 00:00:00+00:00,,,4.0
2021-07-26 00:00:00+00:00,,,4.0
2021-07-27 00:00:00+00:00,,89.0,4.06
2021-07-28 00:00:00+00:00,,8943.0,8.89
2021-07-29 00:00:00+00:00,,3643.0,2.45
2021-07-30 00:00:00+00:00,,6946.0,4.69
2021-07-31 00:00:00+00:00,,14497.0,9.63
2021-08-01 00:00:00+00:00,,13681.0,9.17
2021-08-02 00:00:00+00:00,,13483.0,9.07
2021-08-03 00:00:00+00:00,,4665.0,3.11
2021-08-04 00:00:00+00:00,,5121.0,4.26
2021-08-05 00:00:00+00:00,,5557.0,3.86
2021-08-06 00:00:00+00:00,,10808.0,7.68
2021-08-07 00:00:00+00:00,,7223.0,5.05
2021-08-08 00:00:00+00:00,,14706.0,10.6
2021-08-09 00:00:00+00:00,,7722.0,5.27
2021-08-10 00:00:00+00:00,,11005.0,7.17
2021-08-11 00:00:00+00:00,,7403.0,5.16
2021-08-12 00:00:00+00:00,,6458.0,4.75
2021-08-13 00:00:00+00:00,,12523.0,8.68
2021-08-14 00:00:00+00:00,,18586.0,13.2
2021-08-15 00:00:00+00:00,,10330.0,6.95
2021-08-16 00:00:00+00:00,,454.0,0.289
2021-08-17 00:00:00+00:00,,2114.0,1.29
2021-08-18 00:00:00+00:00,,10863.0,7.51
2021-08-19 00:00:00+00:00,,8542.0,6.04
2021-08-20 00:00:00+00:00,,4637.0,3.44
2021-08-21 00:00:00+00:00,,15495.0,9.64
2021-08-22 00:00:00+00:00,,16600.0,10.58
2021-08-23 00:00:00+00:00,,15569.0,14.92
2021-08-24 00:00:00+00:00,,16796.0,10.85
2021-08-25 00:00:00+00:00,,13488.0,9.26
2021-08-26 00:00:00+00:00,,6065.0,4.92
2021-08-27 00:00:00+00:00,,10935.0,7.42
2021-08-28 00:00:00+00:00,,12311.0,7.92
2021-08-29 00:00:00+00:00,,24085.0,17.4
2021-08-30 00:00:00+00:00,,16478.0,14.29
2021-08-31 00:00:00+00:00,,16291.0,12.04
2021-09-01 00:00:00+00:00,,14185.0,11.97
2021-09-02 00:00:00+00:00,,16635.0,11.42
2021-09-03 00:00:00+00:00,,24838.0,19.19
2021-09-04 00:00:00+00:00,,46121.0,33.59
2021-09-05 00:00:00+00:00,,43471.0,30.59
2021-09-06 00:00:00+00:00,,65553.0,53.14
2021-09-07 00:00:00+00:00,,35281.0,23.6
2021-09-08 00:00:00+00:00,,49943.0,34.41
2021-09-09 00:00:00+00:00,,53764.0,36.05
2021-09-10 00:00:00+00:00,,62893.0,46.33
2021-09-11 00:00:00+00:00,,38104.0,26.16
2021-09-12 00:00:00+00:00,,8453.0,5.8
2021-09-13 00:00:00+00:00,,5867.0,3.83
2021-09-14 00:00:00+00:00,,5229.0,3.59
2021-09-15 00:00:00+00:00,,3546.0,2.5
2021-09-16 00:00:00+00:00,,4246.0,2.82
2021-09-17 00:00:00+00:00,,6636.0,4.57
2021-09-18 00:00:00+00:00,,14129.0,9.68
2021-09-19 00:00:00+00:00,,32.0,15.02
2021-09-20 00:00:00+00:00,,3254.0,8.24
2021-09-21 00:00:00+00:00,,2476.0,1.66
2021-09-22 00:00:00+00:00,,11707.0,8.54
2021-09-23 00:00:00+00:00,,9042.0,6.44
2021-09-24 00:00:00+00:00,,10365.0,7.2
2021-09-25 00:00:00+00:00,,11743.0,8.44
2021-09-26 00:00:00+00:00,,10879.0,7.23
2021-09-27 00:00:00+00:00,,10009.0,7.82
2021-09-28 00:00:00+00:00,,2345.0,1.64
2021-09-29 00:00:00+00:00,,3952.0,3.1
2021-09-30 00:00:00+00:00,,6717.0,4.68
2021-10-01 00:00:00+00:00,,7371.0,5.23
2021-10-02 00:00:00+00:00,,12566.0,8.58
2021-10-03 00:00:00+00:00,,13545.0,10.48
2021-10-04 00:00:00+00:00,,2660.0,1.77
2021-10-05 00:00:00+00:00,,2743.0,1.93
2021-10-06 00:00:00+00:00,,8253.0,5.93
2021-10-07 00:00:00+00:00,,9445.0,7.07
2021-10-08 00:00:00+00:00,,11320.0,8.29
2021-10-09 00:00:00+00:00,,9299.0,6.46
2021-10-10 00:00:00+00:00,,8438.0,6.42
2021-10-11 00:00:00+00:00,,6921.0,4.89
2021-10-12 00:00:00+00:00,,3014.0,2.13
2021-10-13 00:00:00+00:00,,9377.0,6.47
2021-10-14 00:00:00+00:00,,3887.0,2.8
2021-10-15 00:00:00+00:00,,10721.0,7.47
2021-10-16 00:00:00+00:00,,7255.0,4.82
2021-10-17 00:00:00+00:00,,4242.0,3.09
2021-10-18 00:00:00+00:00,,1847.0,1.27
2021-10-19 00:00:00+00:00,,2929.0,1.97
2021-10-20 00:00:00+00:00,,1149.0,0.784
2021-10-21 00:00:00+00:00,,1245.0,0.829
2021-10-22 00:00:00+00:00,,2481.0,1.69
2021-10-23 00:00:00+00:00,,9953.0,6.79
2021-10-24 00:00:00+00:00,,11856.0,8.73
2021-10-25 00:00:00+00:00,,8860.0,5.51
2021-10-26 00:00:00+00:00,,4821.0,3.38
2021-10-27 00:00:00+00:00,,5923.0,4.33
2021-10-28 00:00:00+00:00,,10608.0,9.04
2021-10-29 00:00:00+00:00,,6303.0,4.11
